budget,revenue,runtime,rating,poster_brightness,poster_saturation,poster_dom_r,poster_dom_g,poster_dom_b,budget_imputed,num_production_companies,num_production_countries,budget_per_minute,num_genres,is_action,is_animation,is_comedy,is_drama,is_scifi,num_cast,has_cast,num_directors,release_year,release_month,is_summer,is_holiday,is_weekend_month,movie_age,decade,num_keywords,has_keywords,in_collection,is_english
-0.0241680482402906,13.691364697403031,0.5786442689105282,0.2532225822337822,29.67,68.69,29.0,16.0,12.0,1,3,1,-0.04176667693571772,2,0,0,1,1,0,5,1,1,2005,10,0,0,0,19,2000,0,0,0,0
-1.2548815751573807,13.70025008796214,0.9032648835479172,0.4142299842836429,210.51,30.64,204.0,203.0,204.0,0,2,1,-1.3892730670856537,4,0,0,0,1,0,5,1,1,2005,4,0,0,0,19,2000,10,1,0,0
-0.0256506094170818,13.68969787076874,-1.0444588042764162,-1.056080666380013,60.49,146.89,59.0,45.0,25.0,1,3,1,0.0,2,0,0,0,0,0,5,1,1,2005,9,0,0,0,19,2000,4,1,0,1
-0.1210687638074993,13.685541953921582,-0.4415919485212655,0.0620262922995736,226.59,56.84,200.0,203.0,208.0,1,3,1,0.0,1,0,0,0,1,0,5,1,1,2005,8,0,0,0,19,2000,9,1,0,1
0.0034056545677534,13.683006066467687,-0.3024688279623845,-1.150001650909099,211.22,62.14,211.0,182.0,174.0,0,7,1,0.0,1,0,0,0,1,0,5,1,1,2005,5,1,0,0,19,2000,10,1,0,1
-0.2734131364623842,13.656365929105448,0.2076492807535123,-0.4590115504451139,154.92,70.91,154.0,134.0,118.0,0,2,2,-1.316706397779129,4,0,0,0,1,0,5,1,1,2005,5,1,0,0,19,2000,6,1,0,1
0.1098653313835937,13.617060838751888,-0.2097200809231305,-1.1678913622479723,179.66,185.83,84.0,123.0,139.0,1,1,1,0.0,2,0,0,1,0,0,5,1,1,2005,6,1,0,0,19,2000,0,0,1,0
0.3171371838346118,13.60740462282054,-0.1169713338838765,-1.1678913622479723,113.16,139.93,108.0,84.0,63.0,1,6,1,0.0,2,1,0,0,1,0,5,1,1,2005,2,0,0,0,19,2000,0,0,0,0
0.1557500329119643,13.584341135336178,1.042388004106798,0.1738369881675319,77.02,60.34,76.0,64.0,61.0,1,1,1,0.14941656302484357,3,0,0,0,1,0,5,1,1,2005,5,1,0,0,19,2000,12,1,0,0
-1.2198626755509896,13.513987810407173,0.1149005337142583,1.068322555111201,163.03,135.59,96.0,145.0,151.0,1,1,0,-10.61668415383186,1,0,0,0,0,0,5,1,2,2005,12,0,1,1,19,2000,5,1,0,1
-0.0241680482402906,13.604403032216185,-0.3488432014820115,-0.1638313133537028,175.53,109.43,167.0,169.0,111.0,1,1,1,0.0,2,0,0,1,1,0,5,1,1,2005,3,0,0,0,19,2000,2,1,0,1
-1.2198626755509896,13.519797657900346,-0.8589613101979083,-0.755309894495205,64.26,47.35,62.0,49.0,49.0,0,1,1,0.0,3,0,0,1,1,0,5,1,1,2005,6,1,0,0,19,2000,12,1,0,1
0.1086472772438966,13.637580544214028,0.5786442689105282,2.017595363030169,220.55,4.52,218.0,218.0,219.0,1,7,3,0.18776177883599843,2,0,0,0,1,0,5,1,1,2005,1,0,0,0,19,2000,7,1,0,0
-2.1663114465816817,13.45883704259595,-1.3690794189138051,-4.410401542418773,162.43,190.16,126.0,90.0,87.0,0,1,1,0.0,3,0,1,0,0,0,5,1,1,2005,2,0,0,0,19,2000,0,0,1,0
-1.2473870823322364,13.477376942016395,0.5786442689105282,-1.2439226354381836,48.75,172.6,48.0,29.0,24.0,0,2,1,-2.1557062764672628,1,0,0,0,1,0,5,1,1,2005,10,0,0,0,19,2000,1,1,0,0
-1.416268639841869,13.47624743042756,0.1612749072338853,-0.2543979770067497,119.65,98.84,109.0,103.0,75.0,0,4,1,-8.781704879779948,1,0,0,0,1,0,5,1,1,2005,2,0,0,0,19,2000,10,1,0,1
-1.2198626755509896,13.454084344600057,-0.8125869366782814,-1.2797020581159304,51.71,67.31,40.0,47.0,51.0,0,1,1,0.0,1,0,0,0,1,0,5,1,1,2005,6,1,0,0,19,2000,0,0,0,0
-0.2734131364623842,13.44998657652617,-0.5343406955605194,-2.0623769291916414,81.68,173.07,53.0,63.0,24.0,1,3,1,0.0,1,0,0,0,0,0,5,1,1,2005,2,0,0,0,19,2000,0,0,0,0
-1.2198626755509896,13.390284481692175,-0.8125869366782814,0.0620262922995736,155.18,121.48,154.0,82.0,76.0,0,5,1,0.0,1,0,0,0,0,0,5,1,2,2005,2,0,0,0,19,2000,4,1,0,1
0.1183313993944145,13.42234796265409,1.459757365783441,0.6065443811765314,45.61,102.58,42.0,36.0,37.0,0,15,8,0.0810623752741997,1,0,0,0,1,0,5,1,1,2005,6,1,0,0,19,2000,10,1,1,0
-0.8989822957295382,13.39783217046521,-0.9517100572371624,-0.2141461264942851,89.0,160.35,88.0,45.0,26.0,0,5,1,0.0,2,1,0,0,0,0,5,1,1,2005,10,0,0,0,19,2000,6,1,1,1
-0.1210687638074993,13.359922522952848,0.1612749072338853,-0.8324592746440964,179.27,12.73,173.0,174.0,178.0,1,2,1,-0.7506980836883822,1,0,0,0,1,0,5,1,1,2005,9,0,0,0,19,2000,0,0,0,1
0.1086472772438966,13.202727879450348,-0.3488432014820115,-0.1951383081967317,233.78,19.74,220.0,227.0,231.0,0,4,5,0.0,3,0,0,1,1,0,5,1,1,2005,10,0,0,0,19,2000,12,1,0,1
0.0034056545677534,13.247430045116513,0.5786442689105282,0.1939629134237642,117.15,108.33,102.0,101.0,99.0,0,2,2,0.005885575561243471,4,0,0,0,1,1,5,1,1,2005,10,0,0,0,19,2000,12,1,0,1
0.0838183896457001,13.156306728206417,-0.3952175750016385,-0.7206485787761372,170.85,143.0,170.0,130.0,71.0,0,3,1,0.0,3,1,0,0,1,0,5,1,1,2005,4,0,0,0,19,2000,1,1,0,1
0.0034056545677534,13.122365377402328,-0.3488432014820115,-0.1615950994363438,63.4,51.46,59.0,53.0,53.0,1,1,2,0.0,3,0,0,0,1,0,5,1,1,2005,2,0,0,0,19,2000,0,0,0,0
-2.1663114465816817,13.122365377402328,2.2944960891367265,-0.9442699705120547,116.75,54.32,110.0,103.0,100.0,0,1,1,-0.9441338587753826,2,1,0,0,1,0,5,1,1,2005,2,0,0,0,19,2000,0,0,0,0
-0.0241680482402906,13.100914996598458,-0.5807150690801465,0.7261818257552475,219.82,35.33,204.0,208.0,208.0,1,3,1,0.0,2,0,0,1,1,0,5,1,1,2005,8,0,0,0,19,2000,19,1,0,1
0.4015308023810466,13.036533120799136,-4.98628055344471,0.1738369881675319,85.09,66.93,81.0,73.0,63.0,1,2,1,0.0,2,1,0,0,0,0,5,1,1,2005,4,0,0,0,19,2000,0,0,1,0
0.3698462969152624,12.979197147010604,-0.7198381896390275,-0.5093263635856953,187.74,65.9,181.0,158.0,153.0,1,4,2,0.0,2,1,0,1,0,0,5,1,1,2005,4,0,0,0,19,2000,5,1,0,0
-0.1210687638074993,13.29735647988761,-0.4415919485212655,-0.3852164911722614,143.18,129.21,142.0,83.0,79.0,1,4,4,0.0,1,0,0,0,1,0,5,1,1,2005,11,0,1,0,19,2000,1,1,1,0
0.1098653313835937,13.02445061381499,-0.5807150690801465,-2.024361292596536,184.35,32.15,179.0,171.0,170.0,1,3,2,0.0,2,0,0,1,0,0,5,1,1,2005,3,0,0,0,19,2000,1,1,0,0
0.1557500329119643,12.95317283031156,-0.1633457074035035,-2.523036996167631,148.22,154.53,148.0,105.0,61.0,1,1,1,0.0,3,1,0,0,0,0,5,1,1,2005,1,0,0,0,19,2000,4,1,0,0
-1.7650188042115875,12.851659030936837,-0.5343406955605194,-0.2230909821637218,149.41,8.89,148.0,147.0,147.0,0,4,1,0.0,2,0,0,0,1,0,5,1,1,2005,9,0,0,0,19,2000,10,1,0,1
-0.1930004045451736,12.82396003700373,-0.9980844307567892,-1.2159699614711947,110.58,146.59,110.0,59.0,34.0,0,2,2,0.0,2,0,0,0,1,0,5,1,1,2005,10,0,0,0,19,2000,28,1,1,1
-0.1210687638074993,12.964735994175138,-0.8125869366782814,-0.9543329331401714,199.32,25.49,194.0,192.0,190.0,1,14,4,0.0,1,0,0,0,1,0,5,1,1,2005,6,1,0,0,19,2000,7,1,0,1
0.0034056545677534,12.782582071848532,1.9698754744993376,-1.3725049356863364,202.31,90.13,199.0,171.0,136.0,1,1,2,0.0017288679471574107,3,0,0,1,1,0,5,1,1,2005,11,0,1,0,19,2000,2,1,0,0
-0.3843679170347835,12.769686146238572,0.0221517866750043,0.1436481002831829,145.95,188.94,133.0,124.0,40.0,0,3,2,-17.3515537448046,2,0,0,1,1,0,5,1,1,2005,6,1,0,0,19,2000,7,1,0,1
0.4015308023810466,12.587678710199317,0.1149005337142583,-0.7206485787761372,74.94,166.16,74.0,60.0,32.0,1,1,2,3.4945947542732747,2,1,0,0,0,0,5,1,1,2005,11,0,1,0,19,2000,6,1,0,0
0.0312756122609805,12.7519835201235,-0.3488432014820115,-0.7642547501646417,151.85,208.28,151.0,20.0,24.0,1,11,3,0.0,2,0,0,0,1,0,5,1,1,2005,8,0,0,0,19,2000,0,0,1,0
0.0326396869572496,12.56167151070377,-0.5807150690801465,-1.7269448415877655,208.92,41.2,208.0,180.0,186.0,1,6,2,0.0,2,0,0,1,0,0,5,1,1,2005,5,1,0,0,19,2000,7,1,0,1
-0.1210687638074993,12.551794826348356,-0.3488432014820115,0.1738369881675319,162.99,85.88,138.0,143.0,135.0,1,2,1,0.0,1,0,0,0,1,0,5,1,1,2005,2,0,0,0,19,2000,1,1,0,0
-0.7466379486766139,12.535581407626996,-0.5807150690801465,-0.9252621522145014,61.49,81.41,57.0,51.0,48.0,0,6,2,0.0,2,0,0,0,0,1,5,1,1,2005,11,0,1,0,19,2000,11,1,0,1
0.6289749077087743,12.435182363822888,0.3931467748320202,-1.1231670839007888,38.04,71.95,37.0,25.0,19.0,0,1,1,1.5998475581480132,1,0,0,0,0,0,5,1,1,2005,5,1,0,0,19,2000,12,1,1,1
-2.639534978701468,12.409017571151187,-1.693700033551194,-0.7206485787761372,93.08,166.88,90.0,32.0,34.0,0,1,1,0.0,4,0,0,1,1,0,5,1,2,2005,1,0,0,0,19,2000,0,0,0,1
-1.3714427627749262,12.443229549562735,-0.5343406955605194,-0.608837882908179,167.25,64.82,161.0,154.0,145.0,0,8,4,0.0,1,0,0,0,1,0,5,1,1,2005,5,1,0,0,19,2000,5,1,0,0
-2.711466323595429,12.323860125621126,-0.8125869366782814,-2.5096197126634765,175.16,62.75,174.0,153.0,146.0,0,1,1,0.0,2,0,0,1,1,0,5,1,1,2005,6,1,0,0,19,2000,2,1,0,1
-2.3359404051218235,12.283038316285214,1.9698754744993376,1.0828579455740357,91.18,24.59,83.0,88.0,84.0,0,1,1,-1.185831508316801,2,0,0,1,1,0,5,1,1,2005,5,1,0,0,19,2000,8,1,0,0
0.4015308023810466,12.272375234784237,1.5988804863423218,-1.6151341457198063,115.3,77.07,114.0,100.0,88.0,1,1,1,0.25113246788045324,2,1,0,0,0,0,5,1,1,2005,12,0,1,1,19,2000,0,0,0,0
-0.6293125034758628,12.239855523497743,-0.4415919485212655,-1.2159699614711947,143.75,170.39,143.0,74.0,40.0,0,2,1,0.0,2,0,0,0,0,0,5,1,1,2005,5,1,0,0,19,2000,4,1,0,1
-8.084133928576362,12.117607485036483,-1.0444588042764162,-1.056080666380013,31.04,158.05,25.0,7.0,16.0,0,1,1,0.0,1,0,0,0,0,0,5,1,1,2005,9,0,0,0,19,2000,2,1,0,1
0.5818721504151835,12.165870250685057,-0.2097200809231305,-1.1678913622479723,171.86,73.78,167.0,144.0,138.0,1,3,1,0.0,1,1,0,0,0,0,5,1,1,2005,10,0,0,0,19,2000,0,0,0,0
0.1086472772438966,12.289402253117178,0.1612749072338853,0.3974583799034494,165.17,16.01,163.0,164.0,158.0,1,5,4,0.6736775057407619,2,0,0,0,1,0,5,1,1,2005,2,0,0,0,19,2000,8,1,0,0
0.1557500329119643,12.075758927775924,-0.4879663220408924,-2.01094400909238,122.09,165.2,121.0,72.0,35.0,0,6,2,0.0,3,1,0,0,0,0,5,1,1,2005,11,0,1,0,19,2000,18,1,0,1
0.4172261874472821,11.948467040660862,-0.4879663220408924,1.4037546427150769,170.26,75.11,163.0,146.0,132.0,1,5,1,0.0,2,0,0,0,1,0,5,1,1,2005,8,0,0,0,19,2000,1,1,0,1
-0.0241680482402906,11.69301954277383,-0.2560944544427575,-0.3852164911722614,164.97,81.89,137.0,152.0,147.0,1,1,1,0.0,2,0,0,1,1,0,5,1,1,2005,6,1,0,0,19,2000,8,1,0,0
-0.2734131364623842,11.68146920877084,-0.6270894425997734,-1.685574884116621,72.91,195.24,72.0,39.0,14.0,1,2,1,0.0,1,0,0,0,0,0,5,1,1,2005,5,1,0,0,19,2000,8,1,0,1
0.0326396869572496,11.936957142652233,-0.9053356837175354,-1.1678913622479723,190.0,75.16,188.0,149.0,145.0,1,1,1,0.0,2,0,0,1,0,0,5,1,1,2005,4,0,0,0,19,2000,9,1,0,1
-0.1210687638074993,11.88166434610587,-0.4415919485212655,0.0620262922995736,127.28,139.25,127.0,92.0,53.0,1,3,2,0.0,1,0,0,0,1,0,5,1,1,2005,11,0,1,0,19,2000,17,1,0,0
-0.1210687638074993,11.655422793198772,-0.5807150690801465,-0.608837882908179,217.66,43.16,217.0,203.0,194.0,1,1,1,0.0,1,0,0,0,1,0,5,1,1,2005,10,0,0,0,19,2000,14,1,0,1
-0.8378023715673865,11.48706391944388,-0.7662125631586544,0.1738369881675319,211.02,38.34,203.0,197.0,194.0,0,4,1,0.0,3,1,0,1,0,0,5,1,1,2005,3,0,0,0,19,2000,24,1,0,1
0.6622848891054022,11.430380462500112,-0.2097200809231305,-0.8939551573714734,92.4,130.42,92.0,70.0,49.0,1,10,5,0.0,4,1,0,0,1,0,5,1,1,2005,9,0,0,0,19,2000,13,1,0,1
-1.6930872317457553,11.37220256101936,-0.7198381896390275,-1.056080666380013,43.1,84.43,42.0,33.0,22.0,0,3,1,0.0,4,0,0,0,1,0,5,1,1,2005,7,1,0,1,19,2000,9,1,0,1
0.0034056545677534,11.350029994001376,-0.7198381896390275,-0.2353901587091964,214.37,28.1,213.0,208.0,208.0,0,1,2,0.0,3,0,0,1,1,0,5,1,1,2005,9,0,0,0,19,2000,3,1,0,1
0.0606731507125466,10.8474323611921,-0.8125869366782814,-0.8682386973218432,160.29,99.74,157.0,114.0,110.0,1,4,2,0.0,1,0,0,1,0,0,5,1,1,2005,3,0,0,0,19,2000,0,0,0,1
-0.1210687638074993,10.807361514395197,-0.9980844307567892,-0.9442699705120547,43.37,117.5,41.0,39.0,23.0,1,2,1,0.0,1,0,0,0,1,0,5,1,2,2005,7,1,0,1,19,2000,6,1,0,1
-4.657952440255,10.59665973278358,0.2076492807535123,-1.7571337294721143,83.05,114.39,81.0,63.0,52.0,0,1,1,-22.43182554426552,4,0,0,0,1,0,5,1,1,2005,9,0,0,0,19,2000,1,1,0,1
-0.0241680482402906,10.75685978366411,-0.2097200809231305,-0.8324592746440964,83.56,94.79,78.0,65.0,58.0,1,3,2,0.0,2,0,0,1,1,0,5,1,1,2005,6,1,0,0,19,2000,1,1,0,0
0.0312756122609805,10.615431953178978,-0.1633457074035035,-0.8291049537680576,199.15,47.43,199.0,187.0,180.0,1,1,1,0.0,2,0,0,0,1,0,5,1,1,2005,1,0,0,0,19,2000,10,1,0,1
-0.1210687638074993,10.475709265167191,-0.3488432014820115,-0.1615950994363438,176.95,180.35,176.0,138.0,60.0,0,4,3,0.0,3,0,0,1,1,0,5,1,1,2005,5,1,0,0,19,2000,6,1,0,1
0.1557500329119643,10.404414344122872,-0.4879663220408924,-0.8917189434541145,119.76,131.37,60.0,85.0,119.0,1,4,1,0.0,2,0,0,0,0,0,5,1,1,2005,5,1,0,0,19,2000,10,1,0,1
-0.6662252262416106,10.136423006312809,-0.7662125631586544,-2.3620295941177702,68.52,149.18,68.0,47.0,29.0,0,2,1,0.0,2,0,0,0,0,0,5,1,1,2005,8,0,0,0,19,2000,6,1,0,1
-5.658873909438815,10.085850775128716,-0.0242225868446226,-0.9442699705120547,169.07,23.45,164.0,162.0,169.0,0,1,1,0.0,3,0,0,1,1,1,5,1,1,2005,6,1,0,0,19,2000,0,0,0,0
0.0838183896457001,10.238315581044851,-0.3952175750016385,-0.0497844035683856,61.84,71.26,60.0,52.0,48.0,1,6,3,0.0,4,0,0,0,1,0,5,1,2,2005,9,0,0,0,19,2000,14,1,0,1
-0.0559986790741432,9.99186466315354,-0.5807150690801465,0.2856476840354902,115.94,122.8,115.0,57.0,44.0,1,2,1,0.0,2,0,0,0,1,0,5,1,1,2005,2,0,0,0,19,2000,7,1,0,0
-0.1210687638074993,9.95745476880607,-0.4879663220408924,-1.8756530670921503,86.23,62.48,86.0,82.0,75.0,1,3,1,0.0,1,0,0,0,1,0,5,1,1,2005,5,1,0,0,19,2000,9,1,0,1
-1.3308174109434727,9.45430563898269,-0.8125869366782814,-1.056080666380013,89.34,77.07,88.0,64.0,54.0,0,4,1,0.0,3,0,0,1,1,0,5,1,1,2005,1,0,0,0,19,2000,0,0,0,1
-1.8894930822502969,9.91095956737483,-0.0705969603642495,-1.1678913622479723,157.98,118.06,103.0,131.0,139.0,0,4,1,0.0,4,0,0,1,1,0,5,1,1,2005,2,0,0,0,19,2000,0,0,0,1
0.4325688372171952,9.33600338997184,-0.4879663220408924,-0.4970271870402196,134.61,64.23,122.0,108.0,114.0,1,5,1,0.0,2,0,1,0,1,0,5,1,2,2005,12,0,1,1,19,2000,3,1,1,0
-0.1210687638074993,9.39274525863144,0.7641417629890361,-1.6151341457198063,150.9,121.49,150.0,108.0,91.0,0,9,5,-0.15843756966498426,4,0,0,0,1,0,5,1,1,2005,6,1,0,0,19,2000,3,1,1,1
0.0312756122609805,9.327856705404022,-0.2097200809231305,0.0463727948780591,117.9,93.73,105.0,100.0,92.0,1,2,2,0.0,2,0,0,0,1,0,5,1,1,2005,9,0,0,0,19,2000,3,1,0,1
0.0606731507125466,9.32259705432185,0.3003980277927663,1.3165422999380698,181.85,90.28,143.0,156.0,166.0,1,4,1,0.20197586235287404,3,0,0,1,1,0,5,1,1,2005,7,1,0,1,19,2000,12,1,0,0
-2.7918786857081903,8.872066513408342,-1.1372075513156703,-0.9442699705120547,188.25,60.98,187.0,164.0,144.0,0,4,1,0.0,1,0,0,0,1,0,5,1,1,2005,9,0,0,0,19,2000,2,1,0,1
-0.2734131364623842,8.56197533418813,-1.1372075513156703,-2.7231781417712773,63.73,57.6,62.0,56.0,53.0,1,2,1,0.0,3,0,0,0,1,0,5,1,1,2005,4,0,0,0,19,2000,8,1,0,1
-0.2734131364623842,8.63817111796914,-1.2763306718745513,-1.347906582595385,51.08,92.01,41.0,36.0,39.0,1,3,1,0.0,1,0,0,0,0,0,5,1,1,2005,3,0,0,0,19,2000,9,1,0,1
-0.1210687638074993,8.476579508530941,-0.9053356837175354,-1.3165995877523573,147.19,86.84,117.0,122.0,122.0,1,2,1,0.0,1,0,0,0,1,0,5,1,1,2005,9,0,0,0,19,2000,28,1,0,1
-0.1210687638074993,8.245384468120747,-0.3024688279623845,-1.0594349872560518,58.8,86.64,58.0,45.0,34.0,1,3,2,0.0,1,0,0,0,1,0,5,1,1,2005,6,1,0,0,19,2000,5,1,0,1
0.4766305236752362,7.937731775260109,-0.8125869366782814,-3.0686731920032693,173.8,26.53,173.0,167.0,159.0,1,3,2,0.0,2,0,0,0,1,1,5,1,1,2005,5,1,0,0,19,2000,2,1,0,1
-0.0241680482402906,4.330733340286331,-0.3024688279623845,-1.2450407423968637,180.19,153.68,178.0,126.0,76.0,1,2,2,0.0,2,0,0,1,1,0,5,1,1,2005,5,1,0,0,19,2000,0,0,0,1
0.0034056545677534,7.833600223661103,-0.8125869366782814,-0.8324592746440964,141.47,65.98,128.0,123.0,126.0,1,1,1,0.0,3,0,0,1,1,0,5,1,1,2005,3,0,0,0,19,2000,7,1,0,1
-9.705527716113538,4.262679877041316,-1.2763306718745513,-1.1980802501323211,111.0,106.37,110.0,84.0,50.0,0,1,2,0.0,1,0,0,0,0,0,5,1,2,2005,3,0,0,0,19,2000,0,0,0,1
1.9574851335912613,19.94534380777439,-0.1633457074035035,0.081034110597126,86.78,91.4,63.0,74.0,84.0,0,3,1,0.0,4,1,0,0,0,1,5,1,1,2006,5,1,0,0,18,2000,8,1,1,1
1.450950257132984,19.76702671062315,0.0221517866750043,-0.1392329602627526,196.28,97.23,139.0,154.0,185.0,0,4,2,65.50037152399142,3,0,1,1,0,0,5,1,1,2006,11,0,1,0,18,2000,14,1,1,1
1.298605869116918,20.30926251733008,-0.7662125631586544,0.4153480912423228,191.71,140.71,114.0,147.0,165.0,0,3,1,0.0,4,0,1,1,0,0,5,1,1,2006,3,0,0,0,18,2000,12,1,1,1
1.9984921445665889,19.78442575112384,2.1553729685778458,-0.6121922037842178,84.21,165.52,48.0,63.0,74.0,0,5,1,0.9272140709295572,3,1,0,0,0,1,5,1,1,2006,6,1,0,0,18,2000,8,1,0,1
1.5754246857490233,19.951038976519428,0.4395211483516472,0.7563707136395964,133.01,110.78,130.0,91.0,80.0,0,1,1,3.584411561667506,4,0,1,1,0,0,5,1,1,2006,6,1,0,0,18,2000,26,1,1,1
1.7277690743340233,20.21084888268541,1.691629233381576,1.36909332699601,52.46,159.49,33.0,48.0,49.0,0,4,2,1.0213639255217903,3,1,0,0,0,0,5,1,1,2006,11,0,1,0,18,2000,18,1,1,1
1.7277690743340233,19.80316660694132,0.8568905100282902,0.4645447974242242,113.72,116.12,100.0,89.0,77.0,0,2,1,2.0163242025833394,3,1,0,0,0,0,5,1,1,2006,4,0,0,0,18,2000,45,1,1,1
1.603294645490411,20.44883813067657,1.923501100979711,0.4276472677877984,74.94,135.95,74.0,54.0,36.0,0,2,1,0.833529361991939,2,0,0,0,0,0,5,1,1,2006,5,1,0,0,18,2000,55,1,1,1
1.5160203474522242,20.168977307438567,0.0221517866750043,0.2800571492420923,81.03,139.59,80.0,59.0,35.0,0,5,2,68.43783617521362,5,1,0,1,0,0,5,1,1,2006,12,0,1,1,18,2000,14,1,1,1
1.924175151273504,20.787347767612417,2.016249848018965,1.1510624700534902,66.53,123.1,64.0,55.0,35.0,0,3,1,0.9543336869505892,3,1,0,0,0,0,5,1,1,2006,7,1,0,1,18,2000,15,1,1,1
0.2802244550800995,19.385963120649745,-1.0908331777960434,0.4913793644325343,171.69,55.15,171.0,166.0,136.0,0,7,2,0.0,1,0,0,1,0,0,5,1,1,2006,11,0,1,0,18,2000,18,1,1,1
1.298605869116918,19.65439849241767,-1.0908331777960434,0.2688760796552967,168.77,133.04,102.0,136.0,135.0,0,1,1,0.0,4,0,1,1,0,0,5,1,2,2006,5,1,0,0,18,2000,13,1,0,1
1.0427954561046473,19.54261005236221,0.4395211483516472,1.7224151259387592,126.68,83.36,103.0,105.0,119.0,0,4,1,2.372571740894568,1,0,0,0,1,0,5,1,1,2006,12,0,1,1,18,2000,19,1,0,1
0.734216535261482,19.604571596934797,0.0685261601946313,1.1689521813923636,214.11,38.93,213.0,194.0,194.0,0,3,1,10.714397730386832,2,0,0,1,1,0,5,1,1,2006,6,1,0,0,18,2000,17,1,1,1
1.319614271443723,19.29900094119431,-0.0242225868446226,-0.0497844035683856,177.96,143.76,122.0,130.0,143.0,0,4,1,0.0,3,0,0,1,1,0,5,1,1,2006,6,1,0,0,18,2000,16,1,0,1
1.3790186095681194,19.49043049136632,2.016249848018965,2.028776432616967,122.81,137.89,122.0,87.0,65.0,0,5,2,0.683952244769195,3,0,0,0,1,0,5,1,1,2006,10,0,0,0,18,2000,24,1,0,1
1.004502100295316,19.141929359484635,-0.0705969603642495,-0.4947909731228607,166.54,54.87,138.0,152.0,160.0,0,3,1,0.0,2,0,0,1,0,0,5,1,1,2006,6,1,0,0,18,2000,7,1,0,1
1.3399954627054036,19.139660701502297,1.32063424522456,0.8447011633752834,113.86,90.55,113.0,90.0,84.0,0,4,1,1.0146605447729786,2,0,0,1,0,0,5,1,1,2006,12,0,1,1,18,2000,17,1,0,1
1.450950257132984,19.338672080977524,-0.1633457074035035,-1.3590876521821815,79.21,159.37,37.0,67.0,74.0,0,7,3,0.0,4,1,0,0,0,0,5,1,1,2006,12,0,1,1,18,2000,21,1,0,1
1.3399954627054036,19.100235976061267,-0.9980844307567892,-0.1839572386099361,190.94,118.28,161.0,147.0,135.0,0,2,1,0.0,4,0,1,1,0,0,5,1,2,2006,9,0,0,0,18,2000,12,1,1,1
0.9057937195997724,19.04127654331896,0.9960136305871712,1.1778970370618005,115.56,73.8,102.0,100.0,100.0,0,3,1,0.9094189996835563,3,0,0,0,1,0,5,1,1,2006,3,0,0,0,18,2000,10,1,1,1
1.7718307624040386,19.01786753886997,-0.4415919485212655,-0.4970271870402196,121.21,140.41,67.0,90.0,119.0,0,6,1,0.0,4,1,0,0,1,0,5,1,1,2006,5,1,0,0,18,2000,21,1,0,1
0.8253809800967935,19.001278413170414,-1.1372075513156703,-0.9599234679335692,130.05,118.93,115.0,92.0,88.0,0,4,1,0.0,1,0,0,1,0,0,5,1,1,2006,4,0,0,0,18,2000,13,1,1,1
1.450950257132984,18.961259331691817,1.645254859861949,1.3534398295744956,144.32,160.28,144.0,86.0,54.0,0,7,2,0.881899997702928,3,1,0,0,1,0,5,1,1,2006,12,0,1,1,18,2000,21,1,0,1
1.723202373638982,18.99796810017389,-1.0908331777960434,-0.0386033339815899,205.91,31.28,191.0,197.0,201.0,0,2,2,0.0,4,0,1,1,0,0,5,1,2,2006,10,0,0,0,18,2000,10,1,0,1
-0.1210687638074993,18.920693777786653,0.0221517866750043,0.0832703245144849,237.28,3.42,237.0,236.0,235.0,0,3,1,-5.465417556774833,3,0,0,0,0,0,5,1,1,2006,10,0,0,0,18,2000,11,1,1,1
1.6558374265162974,18.91415673548825,1.1351367511460522,-0.3617362450399902,148.0,128.26,99.0,113.0,147.0,0,3,2,1.4587118466955964,3,1,0,0,0,0,5,1,1,2006,7,1,0,1,18,2000,21,1,0,1
1.1568464873923383,18.91048700662173,0.9960136305871712,-0.2275634099984396,107.45,150.53,107.0,70.0,35.0,0,4,2,1.161476562032944,3,0,0,0,1,0,5,1,1,2006,8,0,0,0,18,2000,20,1,0,1
1.231398940968253,18.909260764906005,0.0221517866750043,0.0228925487457879,181.85,89.61,157.0,138.0,152.0,0,2,1,55.589147685217775,1,0,0,1,0,0,5,1,1,2006,8,0,0,0,18,2000,22,1,0,1
1.2545441813313685,19.01156012702313,0.8568905100282902,0.5931270976723769,112.73,163.05,102.0,83.0,46.0,0,3,2,1.4640659064948096,3,1,0,0,0,1,5,1,1,2006,11,0,1,0,18,2000,12,1,0,1
0.4766305236752362,18.86491146808308,-0.2560944544427575,0.5931270976723769,180.93,7.2,176.0,178.0,180.0,0,4,1,0.0,1,0,0,0,1,0,5,1,1,2006,12,0,1,1,18,2000,22,1,1,1
1.1568464873923383,18.883479467588803,-0.6734638161194004,-0.4970271870402196,229.12,19.01,228.0,216.0,222.0,0,3,1,0.0,5,0,0,1,0,0,5,1,1,2006,2,0,0,0,18,2000,11,1,1,1
1.3399954627054036,18.81921966128277,-0.4879663220408924,-0.1615950994363438,151.38,144.9,86.0,123.0,124.0,0,4,2,0.0,3,0,0,1,0,0,5,1,1,2006,12,0,1,1,18,2000,20,1,0,1
1.1021997938842365,18.769222711718072,-0.9980844307567892,-0.8324592746440964,162.81,178.11,141.0,83.0,103.0,0,6,2,0.0,3,0,0,1,0,0,5,1,1,2006,6,1,0,0,18,2000,17,1,1,1
